t,color,d_meas_m,theta_meas_rad,d_err_m,theta_err_rad,h_pix
1762473592.750,cyan,1.408171,-0.082756,-0.268234,-0.006657
1762473592.849,cyan,1.408171,-0.082756,-0.293135,-0.007777
1762473592.849,cyan,1.408171,-0.082756,-0.293135,-0.007777
1762473592.948,cyan,1.494739,-0.079011,-0.232484,-0.005160
1762473592.948,cyan,1.494739,-0.079011,-0.232484,-0.005160
1762473593.056,cyan,1.494739,-0.079011,-0.259421,-0.006294
1762473593.057,cyan,1.494739,-0.079011,-0.259421,-0.006294
1762473593.158,cyan,1.564626,-0.075263,-0.212845,-0.003497
1762473593.159,cyan,1.564626,-0.075263,-0.212845,-0.003497
1762473593.263,cyan,1.592621,-0.074326,-0.212329,-0.003656
1762473593.263,cyan,1.592621,-0.074326,-0.212329,-0.003656
1762473593.358,cyan,1.602216,-0.074326,-0.229206,-0.004686
1762473593.358,cyan,1.602216,-0.074326,-0.229206,-0.004686
1762473593.460,cyan,1.602216,-0.074326,-0.255168,-0.005671
1762473593.460,cyan,1.602216,-0.074326,-0.255168,-0.005671
1762473593.555,cyan,1.602216,-0.074326,-0.281638,-0.006643
1762473593.555,cyan,1.602216,-0.074326,-0.281638,-0.006643
1762473593.655,cyan,1.602216,-0.074326,-0.307566,-0.007564
1762473593.656,cyan,1.602216,-0.074326,-0.307566,-0.007564
1762473593.765,cyan,1.602216,-0.074326,-0.329851,-0.008333
1762473593.765,cyan,1.602216,-0.074326,-0.330369,-0.008351
1762473593.861,cyan,1.693490,-0.069637,-0.267600,-0.004618
1762473593.862,cyan,1.693490,-0.069637,-0.267600,-0.004618
1762473593.956,cyan,1.693490,-0.069637,-0.289386,-0.005335
1762473593.956,cyan,1.693490,-0.069637,-0.289386,-0.005335
1762473594.053,cyan,1.808121,-0.064946,-0.201235,-0.001499
1762473594.053,cyan,1.808121,-0.064946,-0.201755,-0.001516
1762473594.166,cyan,1.820506,-0.064946,-0.216383,-0.002368
1762473594.166,cyan,1.820506,-0.064946,-0.216902,-0.002384
1762473594.278,cyan,1.845679,-0.064007,-0.218209,-0.002255
1762473594.278,cyan,1.845679,-0.064007,-0.218209,-0.002255
1762473594.374,cyan,1.898299,-0.063068,-0.191008,-0.002070
1762473594.374,cyan,1.898299,-0.063068,-0.191008,-0.002070
1762473594.471,cyan,1.925697,-0.062129,-0.188495,-0.001847
1762473594.471,cyan,1.925697,-0.062129,-0.188495,-0.001847
1762473594.570,cyan,1.939641,-0.061190,-0.201513,-0.001664
1762473594.571,cyan,1.939641,-0.061190,-0.202031,-0.001678
1762473594.667,cyan,1.953903,-0.061190,-0.213717,-0.002394
1762473594.667,cyan,1.953903,-0.061190,-0.213717,-0.002394
1762473594.771,cyan,1.953903,-0.061190,-0.238651,-0.003071
1762473594.771,cyan,1.953903,-0.061190,-0.238651,-0.003071
1762473594.873,cyan,1.953903,-0.061190,-0.264112,-0.003748
1762473594.874,cyan,1.953903,-0.061190,-0.264112,-0.003748
1762473594.971,cyan,2.059469,-0.057433,-0.187630,-0.000741
1762473594.971,cyan,2.059469,-0.057433,-0.187630,-0.000741
1762473595.077,cyan,2.075559,-0.057433,-0.196964,-0.001377
1762473595.077,cyan,2.075559,-0.057433,-0.196964,-0.001377
1762473595.186,cyan,2.091790,-0.056494,-0.205623,-0.001042
1762473595.186,cyan,2.091790,-0.056494,-0.205623,-0.001042
1762473595.281,cyan,2.142285,-0.055554,-0.177948,-0.000645
1762473595.282,cyan,2.142285,-0.055554,-0.177948,-0.000645
1762473595.388,cyan,2.159702,-0.055554,-0.187521,-0.001279
1762473595.388,cyan,2.159702,-0.055554,-0.188040,-0.001291
1762473595.485,cyan,2.177291,-0.054614,-0.195391,-0.000929
1762473595.486,cyan,2.177291,-0.054614,-0.195911,-0.000941
1762473595.590,cyan,2.213467,-0.053675,-0.186763,-0.000617
1762473595.590,cyan,2.213467,-0.053675,-0.186763,-0.000617
1762473595.684,cyan,2.232067,-0.053675,-0.192578,-0.001156
1762473595.684,cyan,2.232067,-0.053675,-0.193097,-0.001168
1762473595.784,cyan,2.329848,-0.052735,-0.124379,-0.000850
1762473595.784,cyan,2.329848,-0.052735,-0.124379,-0.000850
1762473595.891,cyan,2.329848,-0.052735,-0.150313,-0.001391
1762473595.892,cyan,2.329848,-0.052735,-0.150313,-0.001391
1762473595.997,cyan,2.371336,-0.051795,-0.133208,-0.000948
